"","design.factor","APP-2","GJA1","FAM127A","SERPINF1","DHRS3","LTBP1","ITM2A","ITM2A-2","AKAP2 /// PALM2-AKAP2","GYPC","FBLN5","FECH","F13A1","SORL1","DPP4","LAMA3","PPP1R26","FZD6","MEIS1","PBX3","CDKN2C-2","FAAH","PROM1","RAMP1","ASB9","CD38","ADAM17","RASGRP3","SPIB","CTSE","GPA33","CETP","HOXA4","ARHGAP22","TRH","EPB41L3","HPGDS","KCNA5","HOXA7","GNG7","POU4F1","CSRP2-2","NR2E1","BLNK","PKLR","MAN1A1","HOXA6","ADCY3","ADCY3-2","SPON1","CD34","LDLRAD4","CD200","SMAGP","S100B","DEFB1","PKLR-2","DNTT","CTAG1A /// CTAG1B-2","HGF","HGF-2","CSRP2","POU4F1-2","CTAG1A /// CTAG1B-3","CDKN2C","GALC","SPRY1","RPS6KA2","MCF2L","ROBO1","HOXA5","SPON1-2","ATP10A","HOXA2","HOXA1","HOXA10-HOXA9 /// HOXA9 /// MIR196B","APP","LOC81691","CTAG2","POLE","HOMER2","CTAG1A /// CTAG1B","gene83","ARHGEF3","FAM134B","ECHDC2","LEPREL1","CHD7","TESC","BAALC","SLC24A3","LAMP5","MREG","SIDT1","NPR3","NPR3-2","ITM2C","MAN1A1-2","KIF17","V100"
"GSM856250","mutated",5395.10448991154,1490.40041308736,22512.4185352246,8188.09270989711,2795.98920169688,13874.4535421547,2922.41156520493,3307.87181216463,2426.81671656139,3951.33075279297,8225.84171403586,7336.35295389325,17570.499353996,8071.10257026183,15400.3450699725,4184.10041841004,10327.5054022956,13892.4390368591,6135.95658273284,11841.4919160429,19496.0951148801,12835.3845975385,5554.23528842696,7770.72072717888,12441.0770787146,12527.1783957026,9184.45910229597,7913.18034959821,8363.16019205587,5892.35366793736,1782.97883026544,2541.32189399638,12308.6587944819,13755.1161256787,756.141468252237,13472.7034366514,1575.45735291812,4559.46570768045,15002.3762325368,9160.30534351145,1717.62887735953,1868.14918184069,12490.6320259805,13522.1006376012,2166.48918591415,7184.31669984936,14020.3950012618,10231.8913858198,12960.8946572671,8539.04324539784,10949.4180985847,9587.79580125565,7155.24718126626,18519.4561887643,8833.10719131614,11898.3161124813,2109.56107519565,7583.61156235459,5877.24018045611,3613.01511272607,5141.72493409095,5156.44768597765,857.24459606195,3430.36035435956,15558.8813288643,7534.98835463787,8096.91371600323,6954.42941400863,9941.89799870885,11038.1861575179,12466.4576960756,7016.32511288642,18877.3596699587,10734.0953493072,21122.394146906,10762.3537756905,7344.42897169606,6649.09815292926,1776.28420547288,13090.5404196527,8087.82101379473,1619.32572338731,8749.61847593855,6053.83644091355,3620.15675961818,17244.3535003242,4503.73410865971,8173.01647177166,9210.65047136227,4797.51758851456,2811.76006314128,836.026503287955,3907.61879479692,10639.6199179803,10642.8966062475,10064.182264189,7881.60084070409,4763.53505064576,22069.6956974133,2365.61487789788
"GSM856251","mutated",4532.40281730039,16605.6423977843,21239.9774875815,8586.28391490608,3949.5069142196,4574.28401085117,2398.80261963699,2344.86633040632,4427.83028479177,6191.29430592837,7023.3930913861,6522.17119784094,34541.1619444686,6097.67364511539,4792.63850725286,4944.84594903005,10276.9904302192,7463.83109247993,11354.2836224624,20028.9920659605,15194.5832113549,13937.3832751401,2347.03770612817,5147.02719752255,9933.48974364493,11066.0876877681,13281.124313392,2382.56979537735,10580.5325185509,11040.2432971837,6504.10587378519,8437.18868806798,13294.8124664434,2917.88427181752,905.915643694507,29263.0396104504,1416.08272849357,4366.81222707424,16398.1452541712,7731.14162378363,3029.03190197594,6966.17074433366,13177.6167874094,12165.0439427882,4479.85899460214,8722.30825143002,12020.1519810818,6514.73942431373,8382.02497369395,14400.1616860259,2168.99319771753,10326.4111815005,6052.2644141936,6076.10319248589,6431.4789687924,2231.07497965354,3447.8847680617,632.647896751863,4428.62464301974,3757.53571723511,5436.4734971917,9324.13323835547,1723.2814443912,4596.01678545261,9735.05912279276,16232.4221935095,8800.67443735797,3095.74811467473,9877.34021949645,6831.74224343675,21486.004912439,1667.24557137895,5489.32252895248,11856.9086703645,3348.16815244499,14760.0178557233,10980.9908897203,5059.6131163711,3048.48775804129,5301.15532053767,5397.93896875738,11255.6410937085,18516.6344490793,35602.9219180697,6847.56066324004,26785.5549541083,12371.0164756855,12002.8081646339,6229.78803709136,4461.47686323857,4094.31728492502,3113.26287418425,5808.33554552694,6567.31256392853,5000.12714146684,2251.41973856648,2178.38689902794,7930.37093004037,3304.06527810737,5349.92903155366
"GSM856252","mutated",193.14216550996,3814.01680514481,20783.2037781711,5592.9845117352,5113.3546361082,2635.5339361437,2085.86206854317,4249.16556864139,5065.22886266151,3949.66194031158,4454.52557936161,5827.41438887552,27390.2989545991,7280.25277628929,4409.22742667263,6212.75516673006,13874.7789969972,4294.25898471448,4147.14502969091,9354.85856973008,9797.62590539507,14343.3827879407,6822.39275867363,5911.67376354261,14313.695946964,9108.8711027762,8920.15812093494,1941.84408913926,7088.60759493671,7228.1650281418,17107.8074382863,1443.47083578994,11377.2914376294,4197.73470840814,242.837740765622,11629.131941193,3354.70520919879,4431.03005394297,15623.1937421595,12043.0212423481,4216.80097140965,945.328501654325,4371.72120909318,7216.09512321213,2423.53027576837,6425.85511276849,8701.99183078318,9809.61403294319,8461.03292117521,6080.06826743318,2276.024372159,8515.38308570779,6137.10924242995,13924.4031494468,1818.18181818182,33015.8572922494,1996.14381308835,485.710320732076,2648.89698274078,6269.44146227324,10447.1990699045,5241.50249316904,1094.63540727911,3430.36035435956,15195.4901238877,7923.86400224126,4255.55311194194,2831.65585844655,8715.30019367334,3132.45823389021,10971.7447992668,6252.17089267107,3557.26283967314,10936.2017470975,20075.2304449068,15535.8551485021,2302.73643944097,3675.12708452792,3024.48391742679,7686.67521477962,6424.81961432907,6079.10804353597,4171.32973852884,8624.41429341765,10023.7359334711,15040.4787256191,3990.65047602759,7633.38782010981,15708.5016770032,2009.09454899045,2496.05367008682,4011.67941503101,6827.71436156092,2284.69825732012,4006.11203706058,2150.60989952619,3251.84451353008,4534.80272944065,10076.4863730125,1746.91560213997
"GSM856253","mutated",5266.34304623823,246.444162793973,16476.4802323021,1684.30302808392,66559.6936807889,1010.19082840021,1847.63530851284,1470.5170602143,5044.33054863299,6061.96133862124,14210.7564494972,4133.67225610288,3426.48326489128,11289.9351429258,6773.59575691737,13630.0240902751,17994.5556085651,7016.51244823884,5091.79980689242,12513.1227877159,7533.54801544956,8073.59031169162,3869.6679025769,13811.4285987374,11031.2318388256,3105.74799038012,22408.1266806095,9904.73034545605,8537.75643823658,8738.21265272073,4620.6775319555,1951.73521458922,10792.9040764671,6469.14162658944,2428.37740765622,89427.8490495365,300.460357521698,5586.95093758027,15045.1912332005,7740.89700753603,3051.10939397284,326.363411285422,3934.54908818386,4065.78493882475,4222.81790474792,5688.46190310653,9594.62364586352,11345.9257180799,8744.74327803974,7539.733779467,1515.20036106902,17584.7277065992,11086.3908895509,12316.7675131016,1777.4762550882,1484.7567599208,1928.09345582398,787.748671439417,9312.52845494806,5051.33922426845,7123.09027493491,5645.51282732811,329.709460023827,10024.6453074003,11351.1936922937,17373.9603848614,6385.16237812477,2303.4713459902,11491.2846998063,1849.64200477327,9244.34572590988,1945.11983327544,9023.8552546341,12665.3342615257,24070.9866762197,7616.96416013893,10058.2185460463,389.201008951623,2592.41478636582,3664.42361532166,19301.7211610112,5999.46907353332,8342.65947705769,35803.8791443241,23274.875770564,9722.62704252497,14822.4160538168,29852.4665744583,11741.16678247,9780.93004633072,2545.38279400158,1809.31108920528,8675.33846562251,7915.18894167806,973.210137104735,2688.26237440774,2315.22024695683,8330.2835690506,11682.8827513189,6041.41645740074
"GSM856254","mutated",5047.44859199361,4565.08472985026,17781.5479734745,4686.75625205961,5619.52509503609,7830.80105363049,6785.48200806174,8657.55045601408,5446.62309368192,4756.11557193959,8280.49846961085,6720.05048972945,10756.6233099262,5595.07751436649,5878.96990223017,13820.2104729301,11820.5034658884,9150.86140790348,11219.1574514713,13560.547123301,14103.8595563446,10097.7878826545,3688.80298973907,4339.36926216385,7479.71329559397,23640.3980417912,10046.3101284733,8211.4157899097,4295.06765604539,9915.62740894835,1362.34650059014,2378.67729278061,12637.3766851357,15463.0394045419,340.263660713507,3991.47860286544,1436.98431858204,9761.10968404829,14796.8642293514,8389.63002707119,4013.68804503808,4569.0877579959,15176.1179115663,5148.19920730657,6866.66911467705,10418.3126336525,15469.1691513922,18410.736957325,12630.4977859818,9285.71829578437,2860.18246880944,6754.06948666231,7513.48090048644,4139.34529988101,5658.07327001357,8426.75443879234,3039.58262447545,542.852711406437,6042.79624187741,4390.67360365568,8416.70896854378,5815.62244171088,347.293964558431,6461.06707520149,18332.1299984221,14480.3910500061,6894.65581702221,8216.2035270988,7746.93350548741,2863.96181384248,13511.5735737915,1458.83987495658,2375.29691211401,10531.9889515169,1295.17615773592,12115.2917148221,12939.7849101555,12418.7802856319,11689.8703792607,9502.32091206377,5125.31578851711,7539.15582691797,9868.75572286092,8170.58589079314,7154.93246358498,24920.7378370501,8152.32882959923,11436.9839473574,9580.57764396064,1251.21546645313,3186.66140489345,2888.65873897256,1582.16087071941,6357.00561137187,16886.6984597389,4452.43455761282,4163.15461073649,6866.3967133379,15753.6372099816,1346.58077664956
"GSM856255","mutated",2227.5729755482,1889.40524808712,7179.50391112489,1679.72611768152,1945.48509723982,1459.16452991142,7998.05009253487,5812.40978891227,2207.38441926198,3383.93450912298,3825.97289024924,5822.18409922208,885.601693561595,7805.0222657477,8371.14192600166,3169.77304425003,12095.5294249712,3757.47661162517,13660.0274674653,10866.0280309942,5170.31342959402,8844.98938601274,35521.0276491978,6618.97183711117,4778.40676725715,13258.9640643624,10250.2815380019,29246.9555132135,12178.0881711043,5380.20464841234,6196.47924461967,853.884156382784,10953.6106007867,45297.0956568079,1270.89931394703,5162.00018728345,1484.01289628108,4302.5944002055,18170.6862816456,13169.7680657513,4150.56849541892,967.836323122285,5995.50337247065,4092.71066689643,5250.9822641648,6731.34658534273,15782.2913064204,14988.0678866408,22481.3523287593,7051.30724274799,4736.45185209065,8245.50438907986,7720.87936950865,6190.030127345,976.933514246947,611.237998966636,4060.33798344108,453.057526061012,2690.28599809611,4507.66647397253,2456.23802583962,1499.09097674814,1160.57729928387,2198.0949843469,9730.27765956938,5557.15844800984,3998.97368228136,2127.40984183808,5229.180116204,2297.13603818616,14868.2522980718,1528.30844043071,14945.0499494255,10127.7761559363,5084.25534260165,14637.7183809996,5414.99588946865,16408.8333774032,3624.57993278925,14501.9730237459,6088.58435869941,7167.50730023892,8342.65947705769,9947.38269959239,7223.23730810608,11474.4249403675,6042.98500655607,5191.96110482417,7758.82035049795,5626.89469770634,2407.26124704025,1559.75093897007,1996.28351473321,5114.28270990068,22487.8579899165,26344.9712691959,4201.46794815658,10951.1132623427,2208.79502017123,800.669650980821
"GSM856256","mutated",4043.10933134182,7510.67924705441,15086.5830879534,6970.63454285819,6363.2857693791,6999.90816447015,1019.65952557967,1181.02738979377,20179.9344837855,2562.87876828288,5137.73502404897,6604.11240241151,20940.368811993,4423.58506254735,4600.93296696275,2916.19120071003,12460.3597788567,3591.32968662134,15465.8044798011,10762.0851579972,16068.1064848479,11715.9859408169,5333.41184833425,12014.5091685902,13635.6787705289,10089.9600246575,13370.1822527637,5285.39474774252,7385.42121344391,6409.78257426161,16969.6893598855,2338.01614247667,23032.166871811,9325.87263522515,741.600286170463,8018.07285326341,2210.34315185528,8155.66401232982,13794.9932138224,9462.72223983611,4049.01203223314,799.027662112584,5745.69073195104,11777.3134585559,3818.89619211985,4434.8934466812,12679.1105461411,9281.76734184741,10558.3347997687,6456.21284168805,1548.72819884587,5773.98369364507,6712.16863380972,11886.3768703005,2713.70420624152,16164.5997516775,5965.7479868436,310.201549375107,3766.40039733455,4879.29088556721,5321.84905598585,4167.68555237781,1503.47513770865,2764.27096516353,14052.7204135009,11097.5910617141,7646.06700388535,11884.1515302679,5358.29567462879,1670.64439140811,18421.6462823059,1250.43417853421,18559.1380740774,17673.081673441,34611.516045028,27857.5272269206,6916.59815781085,4818.96211083613,2856.4570331253,9823.70345337137,4834.51772959415,4247.41173347491,10682.6737206226,14952.8922768789,18647.2225542597,18838.5193292607,5358.87349637991,8875.05763024435,9832.55702239721,3875.19304467197,4035.12233622731,5727.40544789808,7560.39288558535,5793.00060224264,3203.96496443506,2772.27057360798,6776.6715561783,2198.78166835879,13271.0246253263,7278.81500891655
"GSM856257","mutated",2137.43996497689,3098.15518940994,12918.5393029307,4435.0261799275,4793.12434576607,6744.80947042969,2955.48160387238,3615.90691459648,6791.95205926762,3152.80398045153,4427.19720157411,7794.87501351158,30005.3176540047,2086.88261054343,3131.1904914052,4437.68226195004,9872.87065360761,5623.43438474516,25673.9724883116,14951.7825003378,3137.60116343857,11872.5857528971,1831.78301257852,3713.31488623493,2916.55007641146,9797.24575719351,22925.2372963159,4410.57078949548,4626.80052378874,6330.5842722732,11250.345295196,1118.18163335841,19792.4694383672,5875.08135568048,1166.20280295826,34653.2915066954,582.631823715989,5137.4261494991,16813.4507606085,8340.85310830915,2556.57357324208,2520.87600441153,2685.48588558581,11044.933655006,1615.68685051225,9875.80191511551,13543.7015712189,8042.71668801205,10177.6601437226,9117.29535208816,3788.64566878365,10425.840174995,1564.91572080395,1936.75789260488,15603.7991858887,2735.37447051368,1406.37405013043,338.772744712288,2359.17387525351,3950.2298565805,5436.4734971917,5613.61727463134,162.656666945088,2664.35755678412,6627.10802759861,16014.9863475377,8129.90249981673,3917.36846738461,5616.52679147837,1282.81622911694,25930.7052678573,694.68565474123,9239.79133755356,13024.634524264,55940.5872383813,23599.9767630998,5310.13539586934,6637.21415265593,1824.29188670187,5900.84851617349,12031.7696879373,4035.04114680117,3052.19249160647,16493.5643448292,6881.71308550059,12994.23601982,7810.27307451115,6905.15109602247,9081.9801504585,2466.68191957902,2180.34727703236,867.221522067356,6721.52906822405,7379.86215335201,7233.19363183068,6888.67233441984,8018.43418863298,5367.09324014828,5567.62381117541,1528.55115187248
"GSM856258","mutated",9051.92949023344,6630.52152279022,19053.9890211176,5689.09963018564,3426.11977301526,5702.54909192154,911.87569584873,654.065724106393,19456.3303605482,2901.23049888315,4973.76475732401,6877.83089427492,4305.34521953689,8167.18712466971,4281.42373314589,13313.0467858501,19414.5876013807,2952.30305199121,11972.1787498127,30615.1739004243,18025.2707922148,10132.5878408946,2172.48203443584,4788.59911970064,11547.8163542048,12415.5500733646,8431.77587276781,7492.33700604755,7760.80314273243,9361.23929502951,5951.63356018181,1748.42946306951,7662.77927324127,1589.98484272691,222.480085851139,38492.6023035865,2048.35582866967,2697.14872848703,22131.0738430316,12999.0488500841,3373.44077712772,855.297215782484,2185.86060454659,26214.8888505945,2166.48918591415,5009.00673134659,9085.21596081767,12962.8034771206,12397.0652138781,8370.62030170163,995.518875527902,10035.2262719809,6495.34296165014,3164.63707941973,773.405698778833,25755.2954260712,4309.85596007712,399.996734720533,1531.39356814701,9923.74817628761,6844.71663200642,1934.99686360398,303.332703221921,5128.88829680943,12536.9965716909,8208.20318543514,4105.27087456931,6895.74224595792,6003.87346675274,4027.44630071599,9193.07589039929,3681.83397012852,1443.36223846163,18795.8949944982,11436.1299034129,9233.61034164358,5893.15974028153,6628.30115245093,3672.58761401824,9210.7573694342,7142.72732229512,4008.49482346695,13633.1264625089,18806.2470903068,2032.06912450266,12881.2168006044,11116.8120403626,12516.2412506811,10012.6954716625,1036.72138648973,17748.6187845304,4167.65450892801,5925.1393681975,7838.71368620291,2406.44121787655,1696.96562384489,3371.57369296786,6804.41763275329,28184.9546375568,5932.23423226699
"GSM856259","mutated",9502.59454309002,2018.49504764587,22642.9253093418,8851.7447182454,5867.44531981709,2631.16081567443,1621.65671095194,2345.77098562639,6326.96457213314,2388.07066085809,22327.284652383,6317.3181864145,13331.2035758359,3226.22369223378,3578.5034187488,2662.60935717003,11270.4515477226,7489.39215786514,3416.23528660261,11089.9049882185,20690.6972132247,10747.3871031355,7200.94722740398,793.320812245815,9653.67313114789,13184.5451828038,10098.0211900439,2316.29525308591,6922.74116106504,6821.61374460132,11300.5700509781,1097.85105820644,9605.86724910607,6290.0499272713,574.376692230065,85974.8103755033,2482.06382300534,7834.57487798613,12326.4386910598,6238.56790966515,3082.01788276852,1114.13716266403,7744.19185610792,18616.4483887644,4112.65743766754,8095.52402321735,3215.34392028938,7553.76396362858,13237.4224734515,6731.30364972519,1347.56117218479,10440.0443169228,4732.45597496135,2557.02676017114,11492.5373134328,1224.72733494604,1315.6402404446,1346.92778018139,1738.33864492364,4156.68786302199,14131.556108664,5230.87064227011,184.637297613343,1865.05028974888,13306.8121506543,9943.5084946331,5809.69137160032,8333.57786320021,6262.10458360232,1968.97374701671,10131.7082635932,764.154220215353,2670.7883940038,3862.47782443691,14398.5009024898,7735.44177627757,7147.29124372934,4848.67211151946,1656.26500240038,7474.62900195811,2726.23180240272,2734.27130342448,7325.26197985553,9153.60165588755,13182.8349925718,10638.6775561676,7810.27307451115,8015.84307808374,7483.25141322902,2345.13527426643,3897.00078926598,4910.09595587777,3546.58879745155,6548.19375005975,3347.28807251225,1848.18038240532,3008.28115421666,10294.4301466248,11226.5201438455,2074.46227754122
"GSM856260","mutated",6038.91170827807,5644.74487161433,16078.4345712445,8229.28490351873,13218.9686518649,3532.02363234302,1065.59013484002,1119.96316243944,9798.69699012032,9545.60739350682,3580.01749016178,12840.3610991977,9718.70351686316,3554.75895711303,5112.14774106972,9002.15544567009,15311.6493138383,9853.79070599663,8575.59817899058,9402.832203421,8253.61449765329,12841.1845905785,2586.78886965739,12181.7756049071,9944.25192104867,13655.8647660084,14924.3869366367,1779.47146052523,10641.6412047141,17175.4717578855,3923.80904547852,2602.31361945229,9467.07525083001,1297.32279749971,476.95077228218,45264.0696694447,577.406426193873,16375.5458515284,13739.3337129597,9945.61373558032,3505.90572910917,1744.35616376691,29727.7042218336,7506.89298638635,3268.09385671795,16101.5074424043,8786.11420079075,11993.2324497921,9908.31486821833,9128.52354833458,1927.85067216867,14282.264708389,5788.30272634715,3746.93030203296,1465.40027137042,1188.70594274175,18645.7978904389,751.01427743447,5794.46214974546,6104.27505712005,1784.86629877679,1488.45912584922,400.047478162243,4029.84080463598,13746.7067672049,15341.7715167405,16703.3208709039,9155.19821591009,11684.9580374435,4534.6062052506,11531.7691563825,3890.23966655088,13513.0527679596,17942.5568704947,41418.0801080232,10651.5198767221,8804.08704259853,5401.2781242294,2112.33797407585,7554.14633176618,1708.43859617237,3583.75365011946,5595.68623461186,17952.1788787257,13524.3592151773,13969.7703330498,7354.19873439371,20034.3685820864,9905.47020424269,4025.33890064634,611.681136543015,5109.74407606593,12041.4122644014,10180.7683851294,2096.67837138716,1831.37874256527,1462.74848935984,2817.09678181003,10423.3219546923,1783.30967718455
"GSM856261","mutated",6888.7372365219,4952.3541285265,20832.1438184651,5405.33118523672,4187.09712963473,4499.94096287367,665.075222089806,643.209861465623,13764.1520770312,1738.90260560037,10494.0970703979,10024.7218357619,24835.9379054374,8481.30970638777,4728.73666048949,3740.33219221504,15485.6453287683,5572.31225397475,9114.87444321876,15671.3870057017,6619.88988885007,16924.3796907444,7367.09057756897,1796.91943014715,5962.24628166771,7791.65689918846,10609.3861322424,8957.00439068843,12789.1750327368,9245.08178544652,4652.06800431933,4859.00746132108,12809.0404724772,5171.81882908973,264.649513888283,11178.4811311921,1290.67318796277,8027.22835859235,13503.8512093097,3238.78740579958,459.21183353571,393.886875689302,6807.39445415938,11427.278993624,5177.54195277788,921.741512077447,15609.3731014048,15154.7563154078,12623.3152453017,9296.94649203079,1537.12240884619,9530.9792335445,6721.59583694709,13418.0612167397,909.090909090909,39364.6276682565,7236.02132244528,289.793552705692,6291.13033400935,1995.7607289344,4830.60145081793,3115.13231338444,448.404865632405,2697.66202624392,12474.837549787,10332.3841422365,3599.44285609559,1247.1023210775,7876.0490639122,3550.11933174224,16169.7173533407,1945.11983327544,17718.1238563911,21962.2285598796,10898.7695826501,15405.9119566081,5796.68808617016,5469.61112580106,3240.51848295727,13146.8651949334,7169.98964031915,929.121316697637,7121.7824804151,14053.6086893905,6932.94171889141,12551.0817128955,6784.10580924691,14858.124816631,9321.09249680469,2087.74237831036,3512.23362273086,1447.44887136422,4130.60791080435,869.906031029835,1511.82762391092,3242.71648912934,3790.28373763027,3979.9423889689,10295.5404245998,2001.67412745205
"GSM856262","mutated",11846.0528179442,234.70872647045,18450.3951908254,1231.18889824613,19740.6478981874,3240.48226772535,1580.01295855589,885.205132832788,10498.7905100756,6445.78820933918,26508.5264538697,6264.14357493785,12185.4479601169,9734.10447347512,6454.08652310052,4754.65956637505,16630.6513625011,6556.41327130515,4014.47569817236,9146.97282373607,3583.80629503367,9436.58867609359,1844.40149486954,13376.5358643135,2367.67902882111,8267.93774116369,14884.1672220818,328.058984342639,2522.91575731122,13542.9096400173,7659.27525677406,4289.75135706589,10880.5621806414,3315.38048249925,264.649513888283,42127.0718232044,1554.55576282966,25944.0020549705,10074.3696561527,10648.0013657537,4049.01203223314,1384.23102027955,6557.58181363977,3128.76960193004,6462.74740204899,6741.88077405219,6884.01394561956,10848.638572258,6686.94537318686,11795.2201568579,1213.4498210774,7073.6626800375,5241.5249443795,1151.92789690878,3568.5210312076,10393.2973194456,1633.20857434502,673.463890090693,2690.28599809611,3069.34236243015,3324.10879496962,2275.21609236952,263.767568019062,6860.72070871911,12130.5721977039,17934.2758340965,8115.24081812184,5707.32709293113,11491.2846998063,7965.3937947494,11792.0621674362,2292.46266064606,4455.10234233825,18414.1384653388,30505.5320556099,12608.3114723022,12579.0648121739,4085.12509395788,3576.57225156025,4247.55070058081,3716.76269060904,5256.17202017521,6307.86448265337,8540.68211581165,11236.1469237206,11572.5732096863,10375.6912376717,17262.8777400562,9541.97654768951,6921.00898015215,7606.55090765588,10980.6466103493,5277.40907884258,9492.49108585303,2147.53495812422,1629.75906448469,2440.42276031176,4576.12211649706,8889.94359358172,4403.68308039451
"GSM856263","mutated",1545.13732407968,2135.8494108811,29070.3839346161,9780.85752993299,1239.60112390502,698.241568259309,886.766962786408,1303.60817211246,2186.48610523346,2733.93204762457,7050.72146917359,5005.38719834304,7292.39750710537,11190.155028733,3067.28864464183,6466.33701027006,12146.0443970477,4805.48029241859,3489.94047077958,13496.5822783798,12186.8301020842,10671.9871936154,851.747554643286,4497.07761640549,8308.40095568135,6130.87552573839,31256.4638826963,371.137436832077,1876.9096464426,7465.75993410701,14941.8648451822,1687.4377376136,8079.15526806944,655.21353409076,318.451887590846,117578.89315479,1079.04458831706,2247.62394040586,5249.11908136135,4555.7642123747,2618.39055083343,979.090233856265,7119.66025480889,5132.04377046355,2900.89229978335,10075.9515005952,4547.28144540925,5839.65128780702,4313.11567840892,4659.70144226181,1237.95093329895,12833.4422317548,4053.69734907048,2316.51434213524,4504.74898236092,805.978650571108,1565.15821708064,644.892694753512,3642.23335126857,6001.0460538993,12297.5650493704,3136.39601518228,325.313333890176,2730.96649570372,10356.6493418316,12197.3146673022,13008.5770837915,1789.95862554652,8779.85797288573,1342.48210023866,3457.55883016433,2987.14831538729,1682.0284353726,1212.63838674182,18904.0605150392,7475.55539248959,3586.22888109659,181.231004168313,1848.29572731637,4989.71244545608,4661.85638210865,2548.44704008495,3153.93224132669,33811.0533173014,11936.2715800618,14579.4792788184,4560.74340117439,18499.3084370678,7515.41899345497,693.530858548304,1746.25098658248,3693.49022348111,6413.59171754712,5907.71348545536,1414.73777650379,907.288551362613,746.425912952097,14452.9313153732,1807.19592559464,1164.61040142665
"GSM856264","mutated",5832.89339840078,4776.32258367366,4998.40944869045,2251.83991798177,6666.29937744477,927.101539484176,48980.4017152327,51958.8725643854,42266.8401226731,4226.2676091007,7296.67686926104,8952.51245680652,729.239750710537,31157.2645466472,4920.4422007796,8938.75998478509,6870.03620239666,12218.1892541281,6188.778631393,5796.01451042507,15178.0570953699,12394.5851264978,1503.70247301222,44631.4642503835,8577.45539077466,11290.5846471367,5590.54032313668,947.725954767625,8886.94893059799,8373.90046357406,17051.3045880314,1809.42118852542,10643.1548151692,34896.6728256739,1944.15604433316,526.734712988107,51548.5465556792,5201.64397636784,12013.8891862153,11750.3597297759,3859.14560105972,6167.14308222107,11304.0219835124,5438.99707048079,3268.09385671795,14300.1611730873,8211.27800573901,7598.21421129981,7721.23123112339,17560.8989293915,60917.5021760856,44522.8828726457,12896.4138919265,26975.3664649738,1329.71506105834,1081.76743463524,7553.5896563457,746.932678100587,2359.17387525351,6482.78140226278,1031.61997085264,9154.0236239727,5345.68937851965,2997.40225138214,23257.037118499,10114.9482962647,24569.3131002126,8597.67011942839,9425.43576500968,13305.4892601432,5367.55739460894,6668.9822855158,2068.44037322847,3840.02155801576,8487.53737409923,8610.64739226945,7369.59549015989,7210.6171658442,2832.4531925108,11629.4094844295,4943.56700169026,5707.45951685691,10682.6737206226,20497.637077948,3995.83340448421,4580.25256821305,6784.10580924691,32341.0453078503,22967.6522813248,20083.795687239,1657.45856353591,15934.4155925182,19060.2601539687,401.495091244539,9537.9216762331,4166.806680332,4877.4246869253,22489.5520978443,5786.67786276264,2838.73785347745
"GSM856265","mutated",2845.62790518007,1619.49021264611,12564.5396781377,2338.8012156274,6566.44262024131,4204.02647778674,12566.6146936306,10123.091912518,3860.96351676828,27330.9764138388,4591.16746829908,6497.76317945821,2500.44313783373,18688.4458323325,6198.47913604703,9192.34182832509,2402.26756096876,7157.09830785747,13733.7326516423,22899.4144818008,2337.26497502196,10973.5868316958,55626.476099543,6284.43896447739,9201.66168019114,10603.450307412,11589.0234653306,30025.6813851379,5744.21649934526,6599.85849903378,3515.73290474875,1524.79313639783,16308.0597974367,19285.1183534047,3687.64377593783,754.986421949621,7845.93437945792,5715.38659131775,13191.3017044652,11428.4320659464,2870.07395959819,13842.3102027955,7119.66025480889,3640.35843529209,5067.3814856975,6051.89141358278,18932.2067167039,15843.7351543118,18552.5025767365,19963.7329261241,2629.35620103807,8011.13604727138,10351.0690448358,14164.9155674827,1031.20759837178,6366.7810721092,3561.30203016899,502.036718067608,5877.24018045611,3847.00085335976,392.99808413434,13119.704009271,465.989370167009,4296.27656031439,1181.02141617378,8404.73173852503,9995.60149549153,15860.2071657032,10652.0335700452,3758.94988066826,15037.8371386068,7433.13650573116,6591.73305754128,5501.78527318048,16065.6957438307,23156.6411672262,8304.95109306579,9064.52120848399,1800.28804608737,12338.4390085514,12258.9556714709,5309.26466684364,7020.04273069488,10901.9295243008,5566.84482846946,15257.5945941123,9748.58902001026,14564.7344817469,11762.6118359539,21084.7680604015,26006.3141278611,3843.22631362224,21120.254844704,9358.65938877152,41933.5674277432,35048.2207063409,4823.37551449339,6054.76589615848,3304.06527810737,4003.3482549041
